name,latitude,longitude,datetime,windspeed,winddir
"kenitra, morocco",34.26,-6.585,2025-04-13T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-13T01:00:00,3.4,166
"kenitra, morocco",34.26,-6.585,2025-04-13T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-13T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-13T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-13T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-13T06:00:00,5.4,220
"kenitra, morocco",34.26,-6.585,2025-04-13T07:00:00,5.5,315
"kenitra, morocco",34.26,-6.585,2025-04-13T08:00:00,9.4,210
"kenitra, morocco",34.26,-6.585,2025-04-13T09:00:00,5.4,220
"kenitra, morocco",34.26,-6.585,2025-04-13T10:00:00,6.4,210
"kenitra, morocco",34.26,-6.585,2025-04-13T11:00:00,7.6,260
"kenitra, morocco",34.26,-6.585,2025-04-13T12:00:00,5.4,220
"kenitra, morocco",34.26,-6.585,2025-04-13T13:00:00,16.2,238
"kenitra, morocco",34.26,-6.585,2025-04-13T14:00:00,7.6,210
"kenitra, morocco",34.26,-6.585,2025-04-13T15:00:00,11.2,270
"kenitra, morocco",34.26,-6.585,2025-04-13T16:00:00,9.4,285
"kenitra, morocco",34.26,-6.585,2025-04-13T17:00:00,7.6,280
"kenitra, morocco",34.26,-6.585,2025-04-13T18:00:00,9.4,280
"kenitra, morocco",34.26,-6.585,2025-04-13T19:00:00,16.1,251
"kenitra, morocco",34.26,-6.585,2025-04-13T20:00:00,7.6,280
"kenitra, morocco",34.26,-6.585,2025-04-13T21:00:00,5.4,240
"kenitra, morocco",34.26,-6.585,2025-04-13T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-13T23:00:00,5.4,250
"kenitra, morocco",34.26,-6.585,2025-04-14T00:00:00,5.4,250
"kenitra, morocco",34.26,-6.585,2025-04-14T01:00:00,7.4,229
"kenitra, morocco",34.26,-6.585,2025-04-14T02:00:00,7.6,180
"kenitra, morocco",34.26,-6.585,2025-04-14T03:00:00,5.4,180
"kenitra, morocco",34.26,-6.585,2025-04-14T04:00:00,13,200
"kenitra, morocco",34.26,-6.585,2025-04-14T05:00:00,13,190
"kenitra, morocco",34.26,-6.585,2025-04-14T06:00:00,7.6,190
"kenitra, morocco",34.26,-6.585,2025-04-14T07:00:00,5.5,257
"kenitra, morocco",34.26,-6.585,2025-04-14T08:00:00,9.4,190
"kenitra, morocco",34.26,-6.585,2025-04-14T09:00:00,13,200
"kenitra, morocco",34.26,-6.585,2025-04-14T10:00:00,11.2,215
"kenitra, morocco",34.26,-6.585,2025-04-14T11:00:00,9.4,230
"kenitra, morocco",34.26,-6.585,2025-04-14T12:00:00,9.4,240
"kenitra, morocco",34.26,-6.585,2025-04-14T13:00:00,21.8,240
"kenitra, morocco",34.26,-6.585,2025-04-14T14:00:00,13,250
"kenitra, morocco",34.26,-6.585,2025-04-14T15:00:00,13,260
"kenitra, morocco",34.26,-6.585,2025-04-14T16:00:00,12.1,265
"kenitra, morocco",34.26,-6.585,2025-04-14T17:00:00,11.2,260
"kenitra, morocco",34.26,-6.585,2025-04-14T18:00:00,11.2,260
"kenitra, morocco",34.26,-6.585,2025-04-14T19:00:00,11.2,270
"kenitra, morocco",34.26,-6.585,2025-04-14T20:00:00,11.2,260
"kenitra, morocco",34.26,-6.585,2025-04-14T21:00:00,11.2,250
"kenitra, morocco",34.26,-6.585,2025-04-14T22:00:00,11.2,250
"kenitra, morocco",34.26,-6.585,2025-04-14T23:00:00,9.4,250
"kenitra, morocco",34.26,-6.585,2025-04-15T00:00:00,9.4,230
"kenitra, morocco",34.26,-6.585,2025-04-15T01:00:00,9.4,210
"kenitra, morocco",34.26,-6.585,2025-04-15T02:00:00,11.2,200
"kenitra, morocco",34.26,-6.585,2025-04-15T03:00:00,14.8,200
"kenitra, morocco",34.26,-6.585,2025-04-15T04:00:00,13,200
"kenitra, morocco",34.26,-6.585,2025-04-15T05:00:00,14.8,280
"kenitra, morocco",34.26,-6.585,2025-04-15T06:00:00,7.6,250
"kenitra, morocco",34.26,-6.585,2025-04-15T07:00:00,7.6,230
"kenitra, morocco",34.26,-6.585,2025-04-15T08:00:00,13,270
"kenitra, morocco",34.26,-6.585,2025-04-15T09:00:00,13,260
"kenitra, morocco",34.26,-6.585,2025-04-15T10:00:00,5.4,230
"kenitra, morocco",34.26,-6.585,2025-04-15T11:00:00,11.2,280
"kenitra, morocco",34.26,-6.585,2025-04-15T12:00:00,11.2,230
"kenitra, morocco",34.26,-6.585,2025-04-15T13:00:00,16.3,268
"kenitra, morocco",34.26,-6.585,2025-04-15T14:00:00,18.4,290
"kenitra, morocco",34.26,-6.585,2025-04-15T15:00:00,14.8,270
"kenitra, morocco",34.26,-6.585,2025-04-15T16:00:00,18.4,270
"kenitra, morocco",34.26,-6.585,2025-04-15T17:00:00,16.6,280
"kenitra, morocco",34.26,-6.585,2025-04-15T18:00:00,11.2,250
"kenitra, morocco",34.26,-6.585,2025-04-15T19:00:00,25.3,290
"kenitra, morocco",34.26,-6.585,2025-04-15T20:00:00,14.8,270
"kenitra, morocco",34.26,-6.585,2025-04-15T21:00:00,9.4,280
"kenitra, morocco",34.26,-6.585,2025-04-15T22:00:00,11.2,275
"kenitra, morocco",34.26,-6.585,2025-04-15T23:00:00,7.6,220
"kenitra, morocco",34.26,-6.585,2025-04-16T00:00:00,13,310
"kenitra, morocco",34.26,-6.585,2025-04-16T01:00:00,10.6,301
"kenitra, morocco",34.26,-6.585,2025-04-16T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-16T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-16T04:00:00,8.4,270
"kenitra, morocco",34.26,-6.585,2025-04-16T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-16T06:00:00,5.4,180
"kenitra, morocco",34.26,-6.585,2025-04-16T07:00:00,3.4,194
"kenitra, morocco",34.26,-6.585,2025-04-16T08:00:00,7.6,200
"kenitra, morocco",34.26,-6.585,2025-04-16T09:00:00,7.6,190
"kenitra, morocco",34.26,-6.585,2025-04-16T10:00:00,7.6,170
"kenitra, morocco",34.26,-6.585,2025-04-16T11:00:00,9.4,210
"kenitra, morocco",34.26,-6.585,2025-04-16T12:00:00,9.4,270
"kenitra, morocco",34.26,-6.585,2025-04-16T13:00:00,12.7,291
"kenitra, morocco",34.26,-6.585,2025-04-16T14:00:00,9.4,290
"kenitra, morocco",34.26,-6.585,2025-04-16T15:00:00,9.4,280
"kenitra, morocco",34.26,-6.585,2025-04-16T16:00:00,9.4,280
"kenitra, morocco",34.26,-6.585,2025-04-16T17:00:00,9.4,290
"kenitra, morocco",34.26,-6.585,2025-04-16T18:00:00,9.4,310
"kenitra, morocco",34.26,-6.585,2025-04-16T19:00:00,12.8,291
"kenitra, morocco",34.26,-6.585,2025-04-16T20:00:00,7.6,320
"kenitra, morocco",34.26,-6.585,2025-04-16T21:00:00,7.6,330
"kenitra, morocco",34.26,-6.585,2025-04-16T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-16T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-17T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-17T01:00:00,3.4,68
"kenitra, morocco",34.26,-6.585,2025-04-17T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-17T03:00:00,7.6,130
"kenitra, morocco",34.26,-6.585,2025-04-17T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-17T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-17T06:00:00,9.4,120
"kenitra, morocco",34.26,-6.585,2025-04-17T07:00:00,9.2,73
"kenitra, morocco",34.26,-6.585,2025-04-17T08:00:00,5.4,90
"kenitra, morocco",34.26,-6.585,2025-04-17T09:00:00,9.4,60
"kenitra, morocco",34.26,-6.585,2025-04-17T10:00:00,8.4,30
"kenitra, morocco",34.26,-6.585,2025-04-17T11:00:00,11.2,10
"kenitra, morocco",34.26,-6.585,2025-04-17T12:00:00,7.6,20
"kenitra, morocco",34.26,-6.585,2025-04-17T13:00:00,11.3,84
"kenitra, morocco",34.26,-6.585,2025-04-17T14:00:00,14.8,330
"kenitra, morocco",34.26,-6.585,2025-04-17T15:00:00,16.6,340
"kenitra, morocco",34.26,-6.585,2025-04-17T16:00:00,16.6,345
"kenitra, morocco",34.26,-6.585,2025-04-17T17:00:00,13,340
"kenitra, morocco",34.26,-6.585,2025-04-17T18:00:00,13,340
"kenitra, morocco",34.26,-6.585,2025-04-17T19:00:00,20.2,351
"kenitra, morocco",34.26,-6.585,2025-04-17T20:00:00,13,350
"kenitra, morocco",34.26,-6.585,2025-04-17T21:00:00,9.4,10
"kenitra, morocco",34.26,-6.585,2025-04-17T22:00:00,9.4,20
"kenitra, morocco",34.26,-6.585,2025-04-17T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-18T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-18T01:00:00,2,71
"kenitra, morocco",34.26,-6.585,2025-04-18T02:00:00,5.4,80
"kenitra, morocco",34.26,-6.585,2025-04-18T03:00:00,5.4,120
"kenitra, morocco",34.26,-6.585,2025-04-18T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-18T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-18T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-18T07:00:00,3.4,10
"kenitra, morocco",34.26,-6.585,2025-04-18T08:00:00,5.4,20
"kenitra, morocco",34.26,-6.585,2025-04-18T09:00:00,9.4,40
"kenitra, morocco",34.26,-6.585,2025-04-18T10:00:00,10.3,20
"kenitra, morocco",34.26,-6.585,2025-04-18T11:00:00,7.6,360
"kenitra, morocco",34.26,-6.585,2025-04-18T12:00:00,11.2,310
"kenitra, morocco",34.26,-6.585,2025-04-18T13:00:00,9.5,348
"kenitra, morocco",34.26,-6.585,2025-04-18T14:00:00,11.2,330
"kenitra, morocco",34.26,-6.585,2025-04-18T15:00:00,13,330
"kenitra, morocco",34.26,-6.585,2025-04-18T16:00:00,16.6,340
"kenitra, morocco",34.26,-6.585,2025-04-18T17:00:00,14.8,330
"kenitra, morocco",34.26,-6.585,2025-04-18T18:00:00,14.8,340
"kenitra, morocco",34.26,-6.585,2025-04-18T19:00:00,16.3,330
"kenitra, morocco",34.26,-6.585,2025-04-18T20:00:00,9.4,330
"kenitra, morocco",34.26,-6.585,2025-04-18T21:00:00,7.6,320
"kenitra, morocco",34.26,-6.585,2025-04-18T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-18T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-19T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-19T01:00:00,7.2,243
"kenitra, morocco",34.26,-6.585,2025-04-19T02:00:00,5.4,260
"kenitra, morocco",34.26,-6.585,2025-04-19T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-19T04:00:00,5.4,175
"kenitra, morocco",34.26,-6.585,2025-04-19T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-19T06:00:00,5.4,220
"kenitra, morocco",34.26,-6.585,2025-04-19T07:00:00,11,238
"kenitra, morocco",34.26,-6.585,2025-04-19T08:00:00,7.6,270
"kenitra, morocco",34.26,-6.585,2025-04-19T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-19T10:00:00,11.2,300
"kenitra, morocco",34.26,-6.585,2025-04-19T11:00:00,9.4,300
"kenitra, morocco",34.26,-6.585,2025-04-19T12:00:00,11.2,290
"kenitra, morocco",34.26,-6.585,2025-04-19T13:00:00,28.9,339
"kenitra, morocco",34.26,-6.585,2025-04-19T14:00:00,16.6,350
"kenitra, morocco",34.26,-6.585,2025-04-19T15:00:00,14.8,320
"kenitra, morocco",34.26,-6.585,2025-04-19T16:00:00,13,335
"kenitra, morocco",34.26,-6.585,2025-04-19T17:00:00,13,300
"kenitra, morocco",34.26,-6.585,2025-04-19T18:00:00,13,320
"kenitra, morocco",34.26,-6.585,2025-04-19T19:00:00,17.8,320
"kenitra, morocco",34.26,-6.585,2025-04-19T20:00:00,9.4,320
"kenitra, morocco",34.26,-6.585,2025-04-19T21:00:00,7.6,320
"kenitra, morocco",34.26,-6.585,2025-04-19T22:00:00,9.4,330
"kenitra, morocco",34.26,-6.585,2025-04-19T23:00:00,9.4,320
"kenitra, morocco",34.26,-6.585,2025-04-20T00:00:00,7.6,320
"kenitra, morocco",34.26,-6.585,2025-04-20T01:00:00,16,329
"kenitra, morocco",34.26,-6.585,2025-04-20T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-20T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-20T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-20T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-20T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-20T07:00:00,7.4,168
"kenitra, morocco",34.26,-6.585,2025-04-20T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-20T09:00:00,5.4,110
"kenitra, morocco",34.26,-6.585,2025-04-20T10:00:00,8.4,160
"kenitra, morocco",34.26,-6.585,2025-04-20T11:00:00,9.4,280
"kenitra, morocco",34.26,-6.585,2025-04-20T12:00:00,9.4,290
"kenitra, morocco",34.26,-6.585,2025-04-20T13:00:00,14.5,281
"kenitra, morocco",34.26,-6.585,2025-04-20T14:00:00,11.2,290
"kenitra, morocco",34.26,-6.585,2025-04-20T15:00:00,13,300
"kenitra, morocco",34.26,-6.585,2025-04-20T16:00:00,10.2,285
"kenitra, morocco",34.26,-6.585,2025-04-20T17:00:00,9.4,290
"kenitra, morocco",34.26,-6.585,2025-04-20T18:00:00,9.4,300
"kenitra, morocco",34.26,-6.585,2025-04-20T19:00:00,18,301
"kenitra, morocco",34.26,-6.585,2025-04-20T20:00:00,7.6,320
"kenitra, morocco",34.26,-6.585,2025-04-20T21:00:00,7.6,320
"kenitra, morocco",34.26,-6.585,2025-04-20T22:00:00,6.4,330
"kenitra, morocco",34.26,-6.585,2025-04-20T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-21T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-21T01:00:00,5.1,137
"kenitra, morocco",34.26,-6.585,2025-04-21T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-21T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-21T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-21T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-21T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-21T07:00:00,5.4,101
"kenitra, morocco",34.26,-6.585,2025-04-21T08:00:00,7.6,120
"kenitra, morocco",34.26,-6.585,2025-04-21T09:00:00,9.4,90
"kenitra, morocco",34.26,-6.585,2025-04-21T10:00:00,8.4,69
"kenitra, morocco",34.26,-6.585,2025-04-21T11:00:00,9.4,40
"kenitra, morocco",34.26,-6.585,2025-04-21T12:00:00,9.4,350
"kenitra, morocco",34.26,-6.585,2025-04-21T13:00:00,11.4,65
"kenitra, morocco",34.26,-6.585,2025-04-21T14:00:00,18.4,340
"kenitra, morocco",34.26,-6.585,2025-04-21T15:00:00,20.5,340
"kenitra, morocco",34.26,-6.585,2025-04-21T16:00:00,18.4,335
"kenitra, morocco",34.26,-6.585,2025-04-21T17:00:00,18.4,340
"kenitra, morocco",34.26,-6.585,2025-04-21T18:00:00,16.6,350
"kenitra, morocco",34.26,-6.585,2025-04-21T19:00:00,25.4,341
"kenitra, morocco",34.26,-6.585,2025-04-21T20:00:00,13,350
"kenitra, morocco",34.26,-6.585,2025-04-21T21:00:00,7.6,360
"kenitra, morocco",34.26,-6.585,2025-04-21T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-21T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-22T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-22T01:00:00,3.4,301
"kenitra, morocco",34.26,-6.585,2025-04-22T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-22T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-22T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-22T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-22T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-22T07:00:00,0.3,140
"kenitra, morocco",34.26,-6.585,2025-04-22T08:00:00,7.6,140
"kenitra, morocco",34.26,-6.585,2025-04-22T09:00:00,5.4,140
"kenitra, morocco",34.26,-6.585,2025-04-22T10:00:00,2.5,110
"kenitra, morocco",34.26,-6.585,2025-04-22T11:00:00,5.4,50
"kenitra, morocco",34.26,-6.585,2025-04-22T12:00:00,9.4,310
"kenitra, morocco",34.26,-6.585,2025-04-22T13:00:00,11.3,320
"kenitra, morocco",34.26,-6.585,2025-04-22T14:00:00,14.8,330
"kenitra, morocco",34.26,-6.585,2025-04-22T15:00:00,16.6,320
"kenitra, morocco",34.26,-6.585,2025-04-22T16:00:00,15.7,340
"kenitra, morocco",34.26,-6.585,2025-04-22T17:00:00,18.4,360
"kenitra, morocco",34.26,-6.585,2025-04-22T18:00:00,20.5,360
"kenitra, morocco",34.26,-6.585,2025-04-22T19:00:00,21.9,351
"kenitra, morocco",34.26,-6.585,2025-04-22T20:00:00,16.6,360
"kenitra, morocco",34.26,-6.585,2025-04-22T21:00:00,11.2,20
"kenitra, morocco",34.26,-6.585,2025-04-22T22:00:00,9.4,20
"kenitra, morocco",34.26,-6.585,2025-04-22T23:00:00,11.5,25
"kenitra, morocco",34.26,-6.585,2025-04-23T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T01:00:00,3.4,272
"kenitra, morocco",34.26,-6.585,2025-04-23T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T07:00:00,1.7,262
"kenitra, morocco",34.26,-6.585,2025-04-23T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T09:00:00,7.6,20
"kenitra, morocco",34.26,-6.585,2025-04-23T10:00:00,9.4,10
"kenitra, morocco",34.26,-6.585,2025-04-23T11:00:00,11.2,340
"kenitra, morocco",34.26,-6.585,2025-04-23T12:00:00,11.2,300
"kenitra, morocco",34.26,-6.585,2025-04-23T13:00:00,16.4,55
"kenitra, morocco",34.26,-6.585,2025-04-23T14:00:00,13,320
"kenitra, morocco",34.26,-6.585,2025-04-23T15:00:00,18.4,360
"kenitra, morocco",34.26,-6.585,2025-04-23T16:00:00,18.4,345
"kenitra, morocco",34.26,-6.585,2025-04-23T17:00:00,18.4,340
"kenitra, morocco",34.26,-6.585,2025-04-23T18:00:00,16.6,350
"kenitra, morocco",34.26,-6.585,2025-04-23T19:00:00,20,331
"kenitra, morocco",34.26,-6.585,2025-04-23T20:00:00,5.4,340
"kenitra, morocco",34.26,-6.585,2025-04-23T21:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-23T23:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T01:00:00,3.7,286
"kenitra, morocco",34.26,-6.585,2025-04-24T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T07:00:00,10.6,59
"kenitra, morocco",34.26,-6.585,2025-04-24T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T10:00:00,5.4,50
"kenitra, morocco",34.26,-6.585,2025-04-24T11:00:00,7.6,310
"kenitra, morocco",34.26,-6.585,2025-04-24T12:00:00,9.4,290
"kenitra, morocco",34.26,-6.585,2025-04-24T13:00:00,7.6,320
"kenitra, morocco",34.26,-6.585,2025-04-24T14:00:00,7.6,340
"kenitra, morocco",34.26,-6.585,2025-04-24T15:00:00,11.2,330
"kenitra, morocco",34.26,-6.585,2025-04-24T16:00:00,7.6,350
"kenitra, morocco",34.26,-6.585,2025-04-24T17:00:00,11.2,320
"kenitra, morocco",34.26,-6.585,2025-04-24T18:00:00,9.4,230
"kenitra, morocco",34.26,-6.585,2025-04-24T19:00:00,18,272
"kenitra, morocco",34.26,-6.585,2025-04-24T20:00:00,7.6,270
"kenitra, morocco",34.26,-6.585,2025-04-24T21:00:00,7.6,230
"kenitra, morocco",34.26,-6.585,2025-04-24T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-24T23:00:00,5.4,210
"kenitra, morocco",34.26,-6.585,2025-04-25T00:00:00,9.4,220
"kenitra, morocco",34.26,-6.585,2025-04-25T01:00:00,19.7,238
"kenitra, morocco",34.26,-6.585,2025-04-25T02:00:00,7.6,180
"kenitra, morocco",34.26,-6.585,2025-04-25T03:00:00,7.6,230
"kenitra, morocco",34.26,-6.585,2025-04-25T04:00:00,7.6,230
"kenitra, morocco",34.26,-6.585,2025-04-25T05:00:00,11.2,230
"kenitra, morocco",34.26,-6.585,2025-04-25T06:00:00,7.6,240
"kenitra, morocco",34.26,-6.585,2025-04-25T07:00:00,7.3,241
"kenitra, morocco",34.26,-6.585,2025-04-25T08:00:00,9.4,200
"kenitra, morocco",34.26,-6.585,2025-04-25T09:00:00,7.6,220
"kenitra, morocco",34.26,-6.585,2025-04-25T10:00:00,14.8,220
"kenitra, morocco",34.26,-6.585,2025-04-25T11:00:00,9.4,240
"kenitra, morocco",34.26,-6.585,2025-04-25T12:00:00,11.2,260
"kenitra, morocco",34.26,-6.585,2025-04-25T13:00:00,25.3,260
"kenitra, morocco",34.26,-6.585,2025-04-25T14:00:00,14.8,260
"kenitra, morocco",34.26,-6.585,2025-04-25T15:00:00,13,260
"kenitra, morocco",34.26,-6.585,2025-04-25T16:00:00,13,285
"kenitra, morocco",34.26,-6.585,2025-04-25T17:00:00,11.2,300
"kenitra, morocco",34.26,-6.585,2025-04-25T18:00:00,11.2,290
"kenitra, morocco",34.26,-6.585,2025-04-25T19:00:00,14.5,300
"kenitra, morocco",34.26,-6.585,2025-04-25T20:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-25T21:00:00,5.4,240
"kenitra, morocco",34.26,-6.585,2025-04-25T22:00:00,5.4,240
"kenitra, morocco",34.26,-6.585,2025-04-25T23:00:00,5.4,260
"kenitra, morocco",34.26,-6.585,2025-04-26T00:00:00,7.6,270
"kenitra, morocco",34.26,-6.585,2025-04-26T01:00:00,11,289
"kenitra, morocco",34.26,-6.585,2025-04-26T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-26T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-26T04:00:00,5.4,325
"kenitra, morocco",34.26,-6.585,2025-04-26T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-26T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-26T07:00:00,1.7,301
"kenitra, morocco",34.26,-6.585,2025-04-26T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-26T09:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-26T10:00:00,8.5,330
"kenitra, morocco",34.26,-6.585,2025-04-26T11:00:00,7.6,330
"kenitra, morocco",34.26,-6.585,2025-04-26T12:00:00,9.4,320
"kenitra, morocco",34.26,-6.585,2025-04-26T13:00:00,9.4,329
"kenitra, morocco",34.26,-6.585,2025-04-26T14:00:00,11.2,320
"kenitra, morocco",34.26,-6.585,2025-04-26T15:00:00,13,310
"kenitra, morocco",34.26,-6.585,2025-04-26T16:00:00,14.8,315
"kenitra, morocco",34.26,-6.585,2025-04-26T17:00:00,9.4,320
"kenitra, morocco",34.26,-6.585,2025-04-26T18:00:00,13,330
"kenitra, morocco",34.26,-6.585,2025-04-26T19:00:00,18.1,340
"kenitra, morocco",34.26,-6.585,2025-04-26T20:00:00,9.4,350
"kenitra, morocco",34.26,-6.585,2025-04-26T21:00:00,9.4,350
"kenitra, morocco",34.26,-6.585,2025-04-26T22:00:00,7.6,25
"kenitra, morocco",34.26,-6.585,2025-04-26T23:00:00,7.6,60
"kenitra, morocco",34.26,-6.585,2025-04-27T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-27T01:00:00,3.4,301
"kenitra, morocco",34.26,-6.585,2025-04-27T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-27T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-27T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-27T05:00:00,5.4,130
"kenitra, morocco",34.26,-6.585,2025-04-27T06:00:00,9.4,100
"kenitra, morocco",34.26,-6.585,2025-04-27T07:00:00,7.2,49
"kenitra, morocco",34.26,-6.585,2025-04-27T08:00:00,5.4,60
"kenitra, morocco",34.26,-6.585,2025-04-27T09:00:00,9.4,120
"kenitra, morocco",34.26,-6.585,2025-04-27T10:00:00,2.9,37
"kenitra, morocco",34.26,-6.585,2025-04-27T11:00:00,7.6,10
"kenitra, morocco",34.26,-6.585,2025-04-27T12:00:00,13,310
"kenitra, morocco",34.26,-6.585,2025-04-27T13:00:00,13,349
"kenitra, morocco",34.26,-6.585,2025-04-27T14:00:00,13,340
"kenitra, morocco",34.26,-6.585,2025-04-27T15:00:00,14.8,330
"kenitra, morocco",34.26,-6.585,2025-04-27T16:00:00,14.8,345
"kenitra, morocco",34.26,-6.585,2025-04-27T17:00:00,14.8,350
"kenitra, morocco",34.26,-6.585,2025-04-27T18:00:00,14.8,340
"kenitra, morocco",34.26,-6.585,2025-04-27T19:00:00,14.6,349
"kenitra, morocco",34.26,-6.585,2025-04-27T20:00:00,9.4,350
"kenitra, morocco",34.26,-6.585,2025-04-27T21:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-27T22:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-27T23:00:00,5.4,60
"kenitra, morocco",34.26,-6.585,2025-04-28T00:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T01:00:00,9.2,287
"kenitra, morocco",34.26,-6.585,2025-04-28T02:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T03:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T04:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T05:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T06:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T07:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T08:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T09:00:00,9.4,190
"kenitra, morocco",34.26,-6.585,2025-04-28T10:00:00,0,0
"kenitra, morocco",34.26,-6.585,2025-04-28T11:00:00,9.4,310
"kenitra, morocco",34.26,-6.585,2025-04-28T12:00:00,9.4,290
"kenitra, morocco",34.26,-6.585,2025-04-28T13:00:00,12.8,260
